 122185.86	0.00	soa
 122192.72	1.33	whp non
 122212.40	1.63	whp non
 122227.56	1.30	rum foc
 122229.45	1.25	rum foc
 122233.94	1.54	rum foc
 122443.03	1.55	gig foc
 122444.81	1.20	whp foc
 122447.36	1.14	whp foc
 122450.04	1.11	whp foc
 122452.68	1.16	whp foc
 122455.35	1.17	whp foc
 122458.15	1.22	whp foc
 122461.08	1.19	whp foc
 122463.95	1.23	whp foc
 122467.21	1.25	whp foc
 122489.89	1.22	grn foc
 122489.89	1.22	grn foc
 122522.43	1.60	grn foc
 122526.71	1.23	grn foc
 122546.09	0.00	eoa
