 1433346.30	1.31	rum foc
 1433353.38	1.81	rum foc
 1433442.80	0.90	gig cub non
 1433444.01	0.93	fus[sql + str] cub non
 1433449.41	0.31	oth foc
 1433450.05	1.49	rum foc
 1433455.83	0.69	rum non
 1433480.35	2.44	rum ? non
 1433519.70	0.89	grn non
 1433569.85	2.90	seq[gig + sql] unf
 1433573.16	1.03	gwl unf
 1433574.44	2.34	seq[gig + sql] unf
 1433577.48	1.18	gwl unf
 1433593.82	0.95	str ? cub non
 1433595.45	1.52	grn non
 1433598.83	0.43	oth non
 1433600.33	0.48	sql cub non
 1433602.78	1.47	gig non
 1433604.27	2.63	gig non
 1433606.61	0.75	gwl non
 1433607.47	0.71	gwl non
 1433608.73	0.62	gwl non
 1433609.62	6.62	nnf - non gigs hidden in here
 1433616.24	0.49	rum foc
 1433621.12	0.25	oth non
 1433621.71	0.50	gig non
 1433623.23	1.36	grn foc
 1433624.67	1.28	grn non
 1433627.44	1.01	whp cub non
 1433627.60	1.11	rum foc
 1433630.57	1.30	whp cub non
 1433632.84	1.28	whp cub non
 1433633.78	1.32	rum foc
 1433635.70	0.89	whp cub non
 1433637.48	1.22	whp cub non
 1433639.40	0.37	oth foc
 1433639.84	0.99	whp cub non
 1433639.84	1.54	rum foc
 1433641.57	4.50	seq[rum + grn + rum] foc
 1433645.73	0.96	whp cub non
 1433646.71	1.75	rum non
 1433648.90	3.93	rum foc
 1433669.18	1.38	rum foc
 1433669.36	0.16	oth non
 1433670.55	2.90	rum non
 1433674.02	0.21	oth non
 1433681.22	0.25	rum foc
 1433683.97	0.35	oth non
 1433686.67	0.51	str cub non
 1433687.53	0.63	str ? cub non
 1433688.79	0.55	gig cub non
 1433689.45	0.95	grn non
 1433689.84	0.76	str cub non
 1433696.96	5.23	rum foc
 1433703.99	0.77	rum non
 1433705.36	0.35	oth cub non
 1433712.44	1.82	seq[grn + rum] non
 1433714.25	2.18	rum foc
 1433726.91	0.33	oth cub non
 1433727.77	2.99	rum foc
 1433733.84	1.13	rum foc
 1433736.03	2.00	rum non
 1433739.92	0.50	grn non
 1433740.73	0.29	rum foc
 1433741.39	1.17	rum foc
 1433743.05	1.85	gwl non
 1433744.45	0.33	sql cub non
 1433744.86	1.06	gwl non
 1433745.91	1.38	gig cub non
 1433746.33	1.72	gwl non
 1433748.03	1.44	gwl non
 1433748.17	0.21	sql cub non
 1433748.98	0.99	seq[gig + sql] cub non
 1433750.17	0.50	fus[gig + sql] cub non
 1433751.02	0.39	sql cub non
 1433751.21	0.63	grn unf
 1433751.87	0.25	sql cub non
 1433752.26	1.06	grn non
 1433753.12	0.27	sql cub non
 1433754.34	0.70	gig cub non
 1433755.05	3.50	skp - faint non calls
 1433758.54	1.50	rum foc
 1433759.36	0.77	gig non
 1433760.19	1.72	sql ? cub non
 1433760.97	1.94	rum non
 1433764.77	1.98	fus[rum + gwl] non
 1433766.75	0.39	rum foc
 1433787.67	5.19	rum foc
 1433827.40	3.11	rum foc
 1433830.52	2.36	rum non
 1433838.50	0.97	rum foc
 1433840.24	0.13	rum foc
 1433845.07	1.72	rum non
 1433894.87	0.43	rum foc
 1433895.43	0.35	rum foc
 1433896.46	0.09	rum foc
 1433937.62	0.70	rum foc
 1433942.09	1.70	rum foc
 1433958.44	2.27	rum non
 1433983.98	0.33	rum foc
 1433992.54	1.49	rum foc
 1434013.44	1.68	rum non
 1434037.42	1.34	rum non
 1434139.85	0.91	rum foc
 1434144.14	1.98	rum foc
 1434169.96	1.02	gig cub non
 1434171.35	0.33	gig non
 1434172.53	0.31	gig non
 1434173.34	0.40	seq[gig + sql] cub non
 1434183.55	1.94	rum foc
 1434221.45	0.75	gig non
 1434223.17	0.14	oth non
 1434226.31	4.73	skp - faint non calls hidden here
 1434231.74	0.56	grn foc
 1434232.57	2.56	rum foc
 1434235.76	1.64	str ? cub non
 1434240.12	3.77	rum foc
 1434249.99	0.81	str ? cub non
 1434251.64	1.41	grn non
 1434254.55	0.57	rum foc
 1434255.56	0.87	str ? cub non
 1434258.58	0.59	rum foc
 1434263.06	1.07	str ? cub non
 1434264.55	0.19	oth non
 1434265.32	0.51	oth non
 1434265.80	1.69	grn non
 1434277.75	1.23	rum unf
 1434282.05	0.12	oth non
 1434297.49	2.61	rum foc
 1434301.00	0.00	eoa
